series_id,series_name,source_name,country_id,country_name,region,income_group,year,value
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2007,17110587447.1086
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2008,21972004086.2336
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2009,23820230000.0
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2010,26425379436.6197
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2011,28840263380.2817
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2012,30937277605.6338
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2013,33593843661.9718
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2014,35826925774.6479
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2015,37517410281.6901
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2016,38654727746.4789
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2017,40068308450.7042
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1990,2838485353.96187
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1991,4690415092.53663
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1992,5843579160.90122
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1993,7941744492.1211
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1994,9599127049.9375
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1995,11718795528.4939
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1996,13690217333.2697
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1997,15751867489.4446
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1998,17247179005.5219
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1999,17391056369.2265
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2000,17260364842.4544
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2001,17649751243.7811
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2002,19152238805.9702
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2003,20082918739.6352
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2004,21145518599.8673
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2005,21489962079.602
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2006,22048664306.2023
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2007,24873482491.675
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2008,29227542759.602
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2009,35477299023.8806
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2010,38419626605.3731
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2011,40075674163.2504
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2012,44047334183.8806
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2013,46471385850.1493
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2014,48524603055.257
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2015,49910270062.1559
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2016,51483909754.8922
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",422,Lebanon,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),2017,53576985686.6998
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1990,30180108561.9305
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1991,32285388165.2999
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1992,33711069430.78
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1993,31655473663.8348
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1994,35604137422.5796
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1995,39030285468.3841
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1996,43161452678.4383
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1997,39147844526.0838
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1998,41806219378.6181
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1999,41632027599.8531
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2000,38857251336.3448
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2001,39459581217.3759
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2002,42236836820.6152
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2003,52064058833.9739
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2004,59626020162.3816
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2005,62343022650.8742
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2006,68640825480.9223
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2007,79041294874.4553
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2008,92507257783.5697
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2009,92897320375.8176
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2010,93216746661.5977
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2011,101370474295.109
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2012,98266306615.3632
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2013,106825649872.108
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2014,110081248587.369
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2015,101179808076.36
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2016,103345296966.607
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",504,Morocco,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2017,109708728848.535
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1990,12290568181.8182
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1991,13074782608.6957
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1992,15497286295.7938
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1993,14608946896.483
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1994,15632463424.2784
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1995,18030876599.3444
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1996,19587322786.1105
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1997,20746360430.4187
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1998,21803372266.6198
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1999,22943685719.103
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2000,21473188881.5933
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2001,22066101341.4888
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2002,23142294436.2383
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2003,27453084982.5378
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2004,31183139301.4853
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2005,32273007553.5687
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2006,34378437265.2141
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2007,38908069299.204
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2008,44856586316.0458
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2009,43454935940.1614
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2010,44050929160.2627
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2011,45810626509.4474
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2012,45044112939.3687
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2013,46251061734.4741
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2014,47632326088.237
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2015,43152528548.124
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2016,41808379888.2682
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",788,Tunisia,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2017,39952095560.8829
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),1990,150676291094.21
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),1991,150027833333.333
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),1992,158459130434.783
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),1993,180169736363.636
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),1994,130690172297.297
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),1995,169485941048.035
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),1996,181475555282.555
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),1997,189834649111.257
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),1998,275769083237.438
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),1999,255883476599.809
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2000,272979846449.136
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2001,200252121409.922
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2002,238428211252.654
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2003,311822906256.246
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2004,404786390740.091
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2005,501416344150.045
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2006,552487224361.218
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2007,675770204927.469
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2008,764335766423.358
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2009,644640000000.0
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2010,771901783337.77
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2011,832523582089.552
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2012,873982182628.062
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2013,950579367580.628
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2014,934185972127.028
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2015,859796691176.471
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2016,863721731068.508
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",792,Turkey,Europe and Eurasia,Upper Middle Income Country (World Bank Classification),2017,851549299635.427
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1990,42978914311.3504
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1991,37387836490.5284
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1992,41855986519.4235
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1993,46578631452.581
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1994,51897983392.6453
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1995,60159245060.4542
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1996,67629716981.1321
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1997,78436578171.0914
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1998,84828807556.0803
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),1999,90710704806.8416
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2000,99838543960.0763
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2001,97632008709.853
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2002,87850683978.6691
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2003,82924503942.6381
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2004,78845185293.4964
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2005,89685725230.2517
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2006,107484034870.974
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2007,130478960092.499
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2008,162818181818.182
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2009,188982374700.805
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2010,218888324504.753
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2011,236001858960.015
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2012,279372758361.832
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2013,288586231501.877
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2014,305529656458.438
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2015,332698041030.807
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2016,332927833278.038
5976,GDP at market prices (current $US),"World Bank, World Development Indicators (WDI)",818,Egypt,Middle East and North Africa,Lower Middle Income Country (World Bank Classification),2017,235369129337.711
6085,"External debt: Debt outstanding: External debt stocks, total (DOD, current $US)","World Bank, World Development Indicators (WDI)",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1990,8332902493.5
6085,"External debt: Debt outstanding: External debt stocks, total (DOD, current $US)","World Bank, World Development Indicators (WDI)",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1991,9700258842.1
6085,"External debt: Debt outstanding: External debt stocks, total (DOD, current $US)","World Bank, World Development Indicators (WDI)",400,Jordan,Middle East and North Africa,Upper Middle Income Country (World Bank Classification),1992,7966941070.5
